16933	79
2700	79
12901	79
6665	79
14202	79
22078	79
13073	79
14666	79
3207	79
19902	79
14885	78
12684	78
2020	78
24926	78
12510	78
6609	78
2914	78
6218	78
19162	78
15251	78
25650	78
27125	78
2948	78
21365	78
6527	78
25724	78
4124	78
19280	78
15743	78
17542	78
23801	78
6961	78
9760	78
5378	78
1983	78
9530	77
18019	77
3071	77
10830	77
4696	77
19663	77
22949	77
4839	77
27102	77
1593	77
6309	77
4997	77
21823	77
8194	77
3448	77
23565	77
11813	77
7316	77
11489	77
21758	77
26172	77
2935	77
26876	77
17079	77
4339	77
26261	77
21814	77
24763	77
10859	77
18625	77
18428	77
3017	77
21436	77
14087	77
11668	76
26362	76
8468	76
4707	76
11108	76
7375	76
27915	76
23967	76
5183	76
5787	76
2524	76
1752	76
5958	76
11397	76
9752	76
4562	76
10840	76
27207	76
24911	76
4511	76
3668	76
10778	76
7530	76
14419	76
26396	76
23459	76
2363	75
10358	75
7084	75
21713	75
7207	75
6748	75
8449	75
3368	75
723	75
11847	75
22405	75
10464	75
26724	75
11690	75
16514	75
26358	75
3569	75
1313	75
646	75
12890	75
793	75
14637	75
1705	75
22082	75
27475	75
9623	75
7210	74
15791	74
26176	74
9057	74
26285	74
10712	74
15413	74
8792	74
15408	74
8158	74
15006	74
11585	74
11617	74
7423	74
9657	74
22664	74
22688	74
6684	74
6251	74
3386	74
14422	74
17214	74
5805	74
14289	74
5365	74
4904	74
4732	74
24303	74
16946	73
10070	73
12103	73
23989	73
19666	73
6372	73
6411	73
13033	73
4711	73
739	73
9052	73
2773	73
14920	73
27070	73
19202	73
20683	73
19422	73
18170	73
18539	73
9872	73
27235	73
24927	73
7964	73
27942	73
11917	73
15734	73
21468	73
820	73
15992	73
13824	73
9021	73
26908	73
21606	73
18719	73
25687	73
9215	72
4801	72
1130	72
7914	72
15297	72
11286	72
831	72
16651	72
15357	72
8415	72
26353	72
23867	72
2687	72
12384	72
16483	72
23129	72
14427	72
21196	72
20300	72
2621	72
1039	72
9325	72
23576	72
3859	72
874	72
1487	72
26023	72
15823	72
21311	72
19526	72
2201	72
13211	72
3940	72
22051	71
10790	71
17726	71
22374	71
23870	71
3897	71
24627	71
4798	71
14316	71
18071	71
16415	71
2010	71
4115	71
7721	71
8852	71
19464	71
13858	71
27628	71
5368	71
21145	71
8455	71
22469	71
24525	71
23587	70
6285	70
26666	70
11267	70
19311	70
18925	70
4601	70
2285	70
12938	70
5609	70
2100	70
23630	70
21779	70
17812	70
27988	70
5297	70
15050	70
10495	70
18006	70
6441	70
15305	70
23664	70
6327	70
14847	70
24211	70
14184	70
9232	70
26347	69
24875	69
17860	69
19004	69
12597	69
27091	69
22585	69
22182	69
9484	69
12588	69
24770	69
17938	69
95	69
10987	69
8902	69
25655	69
3321	69
9420	69
17909	69
3811	69
25654	69
20796	69
15723	69
16150	69
23127	69
22384	69
20680	69
16674	69
17810	69
14814	69
8045	69
21668	69
7419	69
8457	68
449	68
6100	68
17944	68
27123	68
25102	68
14264	68
19731	68
24318	68
13298	68
19127	68
24385	68
23680	68
12054	68
24581	68
19488	68
24412	68
14386	68
10444	68
5799	68
13878	68
20979	68
19427	68
19000	68
22355	68
27527	68
26376	68
24746	68
7318	68
24749	68
23295	68
6173	68
19656	67
17265	67
3445	67
27000	67
3797	67
8030	67
11462	67
23043	67
27509	67
17924	67
4949	67
25945	67
5468	67
23956	67
26571	67
3143	67
6896	67
27189	67
16167	67
2309	67
2779	67
25105	67
21401	67
14382	67
25522	67
11341	67
14739	67
17350	67
24526	67
20926	67
8909	67
402	67
15576	67
10640	67
15631	67
9745	66
4374	66
14509	66
11400	66
11573	66
2752	66
2527	66
3866	66
1322	66
27270	66
15233	66
22364	66
11683	66
1276	66
4622	66
2576	66
25351	66
2721	66
17773	66
4501	66
1106	66
13597	66
23592	66
10043	66
8932	66
27283	66
10633	66
17897	66
5698	66
8976	66
23235	66
25490	66
21286	66
22172	65
12428	65
158	65
905	65
24702	65
22693	65
10044	65
27030	65
22155	65
14160	65
11335	65
18078	65
18945	65
25084	65
2028	65
3516	65
22932	65
3966	65
22498	65
22455	65
21728	65
13696	65
8043	65
3199	65
16486	65
16145	65
27088	65
6990	65
3429	65
12997	65
10596	65
3249	65
5251	65
4653	65
12414	65
19876	65
24606	64
10496	64
3474	64
9316	64
10075	64
25501	64
2139	64
23339	64
2093	64
15644	64
18744	64
26981	64
10165	64
25479	64
1123	64
26640	64
23328	64
19037	64
24730	64
4833	64
17521	64
5071	64
17278	64
22116	64
26501	64
7631	64
16329	64
10939	64
25743	64
23925	64
9068	64
11051	64
14358	64
20513	64
11648	64
18229	64
23985	64
6412	64
3476	64
19812	64
25993	64
24908	64
7974	64
26071	63
21514	63
9189	63
11172	63
11085	63
4173	63
13553	63
27937	63
25684	63
7400	63
22459	63
27048	63
7793	63
4661	63
6943	63
15869	63
6190	63
8766	63
27347	63
12751	63
22915	63
10812	63
4400	63
2226	63
18138	63
6313	63
6317	63
7585	63
8531	63
5015	63
26825	63
18384	63
24695	63
27981	63
265	63
5100	63
15778	63
611	62
17942	62
5184	62
15205	62
4539	62
24396	62
2696	62
22370	62
19340	62
25427	62
24546	62
7304	62
7303	62
15977	62
21767	62
10920	62
7183	62
1379	62
2968	62
17189	62
3390	62
11275	62
10307	62
22871	62
216	62
20752	62
12215	62
23932	62
902	62
27380	61
20065	61
4591	61
14249	61
47	61
20778	61
6369	61
12408	61
22039	61
3777	61
17985	61
8949	61
7450	61
25028	61
7390	61
8403	61
24195	61
17334	61
21795	61
20946	61
12559	61
11334	61
27759	61
1915	61
812	61
3923	61
25108	61
1650	61
17290	61
10715	61
14949	61
25836	61
22853	61
16160	61
6852	61
8201	61
14061	61
24404	61
8309	61
13006	61
19659	61
26957	61
7072	61
2120	61
2266	61
9564	60
17994	60
9104	60
12202	60
8202	60
25415	60
25718	60
19312	60
15338	60
16587	60
17921	60
6126	60
7875	60
7167	60
6551	60
10799	60
3303	60
16772	60
17570	60
6067	60
15131	60
7493	60
1629	60
357	60
12026	60
7089	60
8467	60
24140	60
24072	60
16191	60
26271	60
13857	60
4572	60
25760	60
6928	60
1997	60
21567	60
22953	60
7453	60
10462	60
8025	60
24893	59
10757	59
335	59
5217	59
3230	59
10626	59
21139	59
27214	59
28024	59
7340	59
14744	59
27061	59
21412	59
13376	59
12868	59
8701	59
25358	59
23829	59
13826	59
18054	59
13582	59
25139	59
27357	59
1495	59
11004	59
4125	59
1212	59
10932	59
22581	59
2101	59
22564	59
22610	59
10827	59
8798	59
11446	59
8784	59
19919	59
11692	59
8376	59
22222	59
14598	59
1490	59
19714	59
10733	59
26945	59
9116	59
3244	59
15332	58
968	58
16396	58
8110	58
24400	58
19872	58
5235	58
27051	58
14085	58
20735	58
12421	58
23881	58
21144	58
15683	58
13027	58
10325	58
8606	58
19560	58
27318	58
4652	58
20684	58
7412	58
14481	58
5899	58
18636	58
19388	58
3728	58
8267	58
23307	58
23682	58
20049	58
24117	58
3356	58
3944	58
21153	58
22308	58
1945	58
9714	57
17586	57
21842	57
26447	57
1105	57
11612	57
2257	57
22593	57
2579	57
23291	57
8016	57
5928	57
13510	57
3614	57
15666	57
27328	57
8707	57
27324	57
5758	57
8782	57
21293	57
12912	57
17271	57
13426	57
24736	57
20417	57
22905	57
14265	57
26188	57
21391	57
6675	57
534	57
26719	57
20253	57
2032	57
10764	57
14631	57
19209	57
20536	57
20427	57
17369	57
14616	57
556	57
17087	57
8968	57
2050	57
25891	57
12491	57
9092	56
11252	56
19639	56
16157	56
12672	56
5849	56
15155	56
4391	56
14246	56
8823	56
4540	56
11529	56
16042	56
664	56
16419	56
10845	56
22505	56
10731	56
7653	56
2132	56
25986	56
4320	56
20960	56
16823	56
20546	56
13121	56
23	56
26959	56
23713	56
24260	56
3616	56
13059	56
5521	56
24056	56
19165	56
12692	56
10001	56
12656	56
621	56
20716	56
24437	56
14166	56
19610	56
24773	56
27652	56
19112	56
25697	56
10142	55
1637	55
11272	55
5240	55
6778	55
11533	55
25453	55
7153	55
15506	55
4576	55
11909	55
16678	55
13630	55
4444	55
23301	55
2627	55
4207	55
8501	55
22473	55
22427	55
24019	55
601	55
22020	55
1033	55
11750	55
3727	55
16601	55
19785	55
27536	55
23715	55
23410	55
3843	55
14903	55
11521	55
27280	55
10459	55
18666	55
16015	55
423	55
8905	55
21277	55
10992	55
5317	55
9419	54
13656	54
6820	54
2138	54
10976	54
16731	54
11576	54
23995	54
2439	54
2019	54
23357	54
1524	54
25683	54
7040	54
17969	54
24321	54
10577	54
16635	54
7437	54
26495	54
11783	54
16901	54
23954	54
22096	54
26488	54
3069	54
8537	54
25732	54
23413	54
15982	54
5555	54
18904	54
14813	54
4463	54
25526	54
8712	54
4102	54
6853	53
7368	53
11166	53
3012	53
14134	53
12301	53
160	53
5315	53
11809	53
8623	53
10326	53
17033	53
2311	53
13648	53
1990	53
16311	53
11150	53
22103	53
4326	53
6757	53
19702	53
12849	53
9125	53
6715	53
27103	53
8156	53
13899	53
16815	53
24354	53
21850	53
17523	53
15772	53
21932	53
24064	53
3769	53
20922	53
23367	53
18004	53
20182	53
1251	53
2115	53
7866	53
7556	53
24352	53
26576	52
12796	52
7082	52
10858	52
9222	52
14390	52
27028	52
12857	52
16838	52
25307	52
1711	52
5962	52
17763	52
22775	52
623	52
5684	52
5978	52
1645	52
9087	52
10815	52
18639	52
18362	52
20927	52
9020	52
22545	52
13255	52
19732	52
27677	52
4282	52
12201	52
15677	52
12208	52
12219	52
5517	52
14226	52
13770	52
16509	52
25635	52
432	52
8518	52
5520	52
22387	52
3983	52
15746	52
912	52
26445	52
15482	52
9137	52
6479	52
16135	52
27263	51
5031	51
12740	51
25899	51
25833	51
11233	51
10786	51
17132	51
1655	51
8583	51
4710	51
11343	51
12743	51
8223	51
11599	51
18672	51
6914	51
8788	51
3215	51
11709	51
20015	51
2250	51
20622	51
21516	51
2462	51
20758	51
657	51
1108	51
19908	51
15531	51
13935	51
16255	51
15870	51
9681	51
22589	51
6397	51
7380	51
14044	51
18042	51
20519	51
10999	51
13207	51
15380	51
7095	51
18430	51
17085	51
3379	51
8987	51
22649	51
20864	51
22869	51
17062	51
9665	50
725	50
6627	50
2646	50
23937	50
16014	50
8916	50
8100	50
14954	50
11053	50
7815	50
12293	50
15443	50
5647	50
22215	50
26055	50
20162	50
24982	50
3404	50
21373	50
3159	50
1952	50
23058	50
27308	50
13032	50
7763	50
267	50
8999	50
1346	50
27712	50
5930	50
10638	50
23807	50
2491	50
20806	50
24877	50
9026	50
8619	50
13474	50
26128	50
15932	50
5712	50
14575	50
2436	50
20321	50
11588	50
3910	50
2994	50
8683	50
796	50
27170	50
8832	49
4175	49
5650	49
6026	49
20211	49
5853	49
13681	49
5417	49
9381	49
13484	49
13866	49
7247	49
24255	49
14817	49
13639	49
1960	49
7554	49
15129	49
10090	49
6614	49
1700	49
12084	49
5409	49
8208	49
1886	49
27368	49
25763	49
12151	49
27408	49
5374	49
2104	49
20865	49
15595	49
14104	49
1600	49
14255	49
5451	49
8053	49
23363	49
20894	49
883	49
21520	49
13850	49
1688	49
7436	49
1124	49
2292	49
2301	49
7731	49
25775	49
1125	49
15609	49
7079	49
22951	49
4943	49
2622	49
4435	49
16266	49
24411	49
12811	48
7614	48
21282	48
20399	48
9432	48
3799	48
23622	48
25808	48
3243	48
4028	48
22080	48
14768	48
25841	48
3032	48
14858	48
15187	48
1809	48
28033	48
25087	48
26121	48
1167	48
23153	48
1095	48
15839	48
919	48
7477	48
8547	48
18449	48
7203	48
10141	48
11944	48
1083	48
7982	48
4061	48
7052	48
21985	48
27869	48
866	48
26675	48
18414	48
4555	48
14665	48
10657	48
18691	48
12292	48
17082	48
8176	48
6838	48
16425	48
6578	48
23735	48
25493	48
25180	48
13276	48
21101	47
12567	47
15759	47
5585	47
10430	47
11330	47
4425	47
25661	47
1428	47
21959	47
9576	47
1805	47
9308	47
22258	47
7742	47
8364	47
1766	47
13140	47
24238	47
24235	47
8099	47
991	47
11686	47
26650	47
14891	47
2541	47
18902	47
4756	47
13589	47
2666	47
26662	47
17736	47
15352	47
12801	47
16828	47
10915	47
19807	47
2951	47
22680	47
24566	47
10879	47
13508	47
11972	47
9696	47
7031	47
23547	47
15410	47
8815	47
15437	47
13429	47
6845	47
9404	47
1213	47
5002	47
20228	47
6739	47
1079	47
26705	47
5342	47
14172	47
25865	47
15779	47
6504	47
6503	47
19588	47
12439	47
10032	47
6405	47
16321	47
1793	47
3330	47
12515	47
6147	47
5905	47
4976	46
9378	46
26901	46
964	46
16061	46
19244	46
11430	46
16498	46
1145	46
4566	46
22250	46
27912	46
14938	46
11592	46
16743	46
24510	46
843	46
10045	46
25756	46
22434	46
19197	46
15321	46
24175	46
25317	46
21751	46
4813	46
7181	46
161	46
9952	46
2066	46
8663	46
16919	46
17819	46
3035	46
6970	46
2279	46
8814	46
8833	46
20	46
16121	46
8857	46
14656	46
3201	46
12286	46
19562	46
6572	46
21546	46
3258	46
12377	46
5174	46
19637	46
12516	46
25026	46
26503	46
238	46
13231	46
24954	46
1834	46
20431	46
12688	46
10089	46
18307	46
19675	46
18259	46
26805	46
5400	46
15617	46
12841	46
23705	46
5802	46
1979	46
12865	46
4307	46
8895	45
17891	45
17587	45
10595	45
6907	45
1868	45
17137	45
14075	45
23947	45
5043	45
20231	45
15454	45
26553	45
6006	45
3154	45
17882	45
14684	45
16559	45
4034	45
19752	45
1589	45
16567	45
5170	45
10702	45
16050	45
19099	45
25014	45
15165	45
15241	45
8046	45
2791	45
16682	45
15560	45
5159	45
9077	45
13879	45
3598	45
8373	45
16518	45
3581	45
13137	45
17920	45
15046	45
9279	45
11694	45
1771	45
8508	45
2577	45
13608	45
1989	45
26409	45
8125	45
1774	45
11862	45
15815	45
3546	45
6279	45
4478	45
12686	45
23007	45
8592	45
19271	45
12594	45
23656	45
6055	45
11901	45
13544	45
18246	45
23939	45
16308	45
9605	45
8640	45
16082	45
21265	45
9742	45
8219	45
18736	45
10377	45
6647	45
8762	45
18688	45
6169	44
2710	44
25947	44
5216	44
23840	44
14447	44
19865	44
17095	44
2591	44
5158	44
5125	44
6565	44
24620	44
6581	44
1957	44
3202	44
14651	44
1271	44
12185	44
12144	44
21149	44
23996	44
22769	44
15405	44
16416	44
20199	44
22728	44
7024	44
1537	44
7158	44
22612	44
2089	44
22605	44
16023	44
5622	44
740	44
22443	44
11687	44
14203	44
563	44
2072	44
5814	44
27945	44
2754	44
13939	44
25461	44
4585	44
7730	44
15912	44
15249	44
14300	44
2605	44
1113	44
18193	44
27885	44
11454	44
10490	44
13813	44
5737	44
11136	44
5473	44
7892	44
24362	44
21988	44
7966	44
20463	44
24323	44
6224	44
12599	44
24966	44
2322	44
24685	44
24883	43
22985	43
16860	43
24563	43
9161	43
14828	43
655	43
11285	43
17749	43
26236	43
4772	43
5875	43
5472	43
10384	43
10966	43
23212	43
11817	43
8059	43
26791	43
26738	43
11785	43
26821	43
15015	43
6081	43
5850	43
27457	43
13835	43
10551	43
13642	43
3254	43
18975	43
9582	43
11019	43
7592	43
17945	43
8171	43
2433	43
2307	43
12637	43
7627	43
22359	43
9634	43
25439	43
22348	43
572	43
14132	43
14227	43
10366	43
3601	43
1927	43
15096	43
23571	43
9374	43
25486	43
1930	43
13729	43
26828	43
16507	43
22229	43
10286	43
19155	43
15230	43
12489	43
21442	43
21267	43
27255	43
23338	43
25114	43
7828	43
21018	43
12131	43
2429	43
21393	43
27679	43
8820	43
12217	43
19906	43
10442	43
8773	43
2276	43
32	43
21669	43
2006	43
5068	43
27326	43
11996	43
4078	43
2523	43
20992	43
20423	43
23383	43
12324	42
3488	42
21995	42
10280	42
14629	42
20153	42
23875	42
19733	42
19130	42
20001	42
13424	42
12332	42
2170	42
27920	42
20614	42
21030	42
19890	42
14565	42
12825	42
9964	42
2490	42
14315	42
7771	42
218	42
1144	42
6226	42
26045	42
19952	42
14217	42
6180	42
23832	42
20813	42
15144	42
20279	42
11187	42
64	42
25855	42
2129	42
6213	42
4637	42
10493	42
24394	42
5070	42
612	42
12848	42
15391	42
5025	42
6492	42
13451	42
23497	42
2102	42
12714	42
7669	42
9563	42
15273	42
24889	42
21121	42
9612	42
22331	42
6978	42
17571	42
14707	42
5141	42
17300	42
17628	42
1832	42
9160	42
5518	42
5730	42
22994	42
12281	42
11144	42
22055	42
1965	42
5504	42
19226	41
8122	41
8188	41
16575	41
1658	41
15069	41
22175	41
2784	41
8265	41
827	41
8276	41
15004	41
8312	41
11525	41
11526	41
15260	41
7654	41
11682	41
28005	41
22413	41
18942	41
7370	41
19411	41
7332	41
18849	41
22614	41
22650	41
25258	41
15376	41
22708	41
19983	41
12125	41
8859	41
22969	41
25869	41
6585	41
12304	41
10752	41
3238	41
12382	41
8971	41
19597	41
25082	41
23111	41
23118	41
1008	41
6407	41
6357	41
634	41
6329	41
14543	41
23184	41
21467	41
10210	41
18353	41
20890	41
23304	41
12675	41
6062	41
12775	41
9852	41
16258	41
14323	41
5801	41
12863	41
5739	41
10484	41
17263	41
16240	41
26883	41
24764	41
10439	41
19964	41
380	41
13105	41
20359	41
13178	41
13226	41
13284	41
15763	41
403	41
4940	41
4191	41
13676	41
13950	41
2447	41
10945	40
8576	40
20685	40
9883	40
16816	40
6939	40
4941	40
16824	40
3054	40
873	40
17832	40
24031	40
4906	40
15363	40
11903	40
20673	40
7030	40
27389	40
19911	40
9776	40
16422	40
11266	40
7092	40
27362	40
23712	40
27693	40
7891	40
7873	40
3489	40
10404	40
8278	40
602	40
427	40
7797	40
21425	40
6160	40
10476	40
17292	40
15180	40
23612	40
1447	40
22273	40
3783	40
8129	40
16187	40
23549	40
26558	40
9816	40
